id,convenio_id,tipo_evento_id,numero_documento,fecha_documento,tipo_resolucion_norm,observacion_raw,columna_fuente
f2653edc-e3b9-4777-b800-9768ac74c4a9,ac1e89c3-f3cf-4daf-b674-4cd8ff64a101,8d80c2b8-875d-43a9-bb4e-117ed9aab422,42,2024-05-15T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
39205eaf-2520-48ad-94a6-76c1bf165e40,ac1e89c3-f3cf-4daf-b674-4cd8ff64a101,ef2a95fc-fe72-4284-85e5-15897c60881c,850,2024-07-06T00:00:00,,,Nº OFICIO ENVIA CONVENIO
d3c54bdb-64f5-41cf-b393-b375953fb713,ac1e89c3-f3cf-4daf-b674-4cd8ff64a101,0df1c4b6-ef93-4a00-a85a-acfafe36d421,06/06/2024,2024-06-06T00:00:00,,,FECHA TOMA DE RAZON DE CGR
c9ee04b7-2aa3-4fdd-89be-5b226f48f0b8,ac1e89c3-f3cf-4daf-b674-4cd8ff64a101,a2f5100f-2a50-4a51-a795-dde18abad7f9,1293/19.12.2023,,,1293/19.12.2023,Nº RES REFERENTE TECNICO
4ec98763-0eec-41fc-936c-ca425c3b2fe8,ac1e89c3-f3cf-4daf-b674-4cd8ff64a101,671a8729-afed-428c-b81b-0dc36733afb8,,2024-07-06T00:00:00,,,FECHA OFICIO ENVIA CONVENIO
2e05cb19-ffee-46b2-ad27-7ea8ee970e46,4db5246c-4ef6-422c-a176-3ff2f6da6870,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,136,2024-03-22T00:00:00,,,Nº RES INCORPORA/ CERT CORE
b9738ed8-6c68-46e8-96d2-7842778b1d1a,4db5246c-4ef6-422c-a176-3ff2f6da6870,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,136,2024-03-22T00:00:00,,,Nº RES CREA ASIGNACIÓN
f1b761e1-6976-49b3-ac97-5dac98f5aa7c,4db5246c-4ef6-422c-a176-3ff2f6da6870,8d80c2b8-875d-43a9-bb4e-117ed9aab422,44,2024-05-17T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
965f4f67-0f2d-4c97-b44f-b62e554bdf2e,4db5246c-4ef6-422c-a176-3ff2f6da6870,ef2a95fc-fe72-4284-85e5-15897c60881c,856,2024-11-06T00:00:00,,,Nº OFICIO ENVIA CONVENIO
b30c8f7d-144b-41e9-be5b-351891797b78,4db5246c-4ef6-422c-a176-3ff2f6da6870,0df1c4b6-ef93-4a00-a85a-acfafe36d421,06/06/2024,2024-06-06T00:00:00,,,FECHA TOMA DE RAZON DE CGR
ae32902f-7b7d-4250-a1b6-1def1b726190,4db5246c-4ef6-422c-a176-3ff2f6da6870,671a8729-afed-428c-b81b-0dc36733afb8,,2024-11-06T00:00:00,,,FECHA OFICIO ENVIA CONVENIO
3bc0f02c-7445-4823-ac98-2a43d10f2423,4880c622-e8f5-4aa5-8093-35cc44ce6a16,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,143,2024-03-26T00:00:00,,,Nº RES INCORPORA/ CERT CORE
e2de3007-477f-4ac8-a887-b2fa8a466411,4880c622-e8f5-4aa5-8093-35cc44ce6a16,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,19,2024-04-01T00:00:00,,,Nº RES CREA ASIGNACIÓN
33c8291f-8f6c-47b4-b7eb-ea5939d93c6f,4880c622-e8f5-4aa5-8093-35cc44ce6a16,8d80c2b8-875d-43a9-bb4e-117ed9aab422,48,2024-05-29T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
4f7a9543-2838-4f1e-821d-f04c8d9b9964,4880c622-e8f5-4aa5-8093-35cc44ce6a16,ef2a95fc-fe72-4284-85e5-15897c60881c,968,2024-01-07T00:00:00,,,Nº OFICIO ENVIA CONVENIO
2ac03b6f-d073-47dc-8010-ef2a36e2473c,4880c622-e8f5-4aa5-8093-35cc44ce6a16,0df1c4b6-ef93-4a00-a85a-acfafe36d421,18/06/2024,2024-06-18T00:00:00,,,FECHA TOMA DE RAZON DE CGR
f0f50114-0caa-43f6-9b65-afd23839a95d,4880c622-e8f5-4aa5-8093-35cc44ce6a16,671a8729-afed-428c-b81b-0dc36733afb8,,2024-01-07T00:00:00,,,FECHA OFICIO ENVIA CONVENIO
b6a58bcd-747c-46ec-ab0a-644735b9d019,19774114-027a-4f50-9a64-d3368492c244,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,,,,,Nº RES INCORPORA/ CERT CORE
84c4770b-755c-4c46-9f22-e39fe8ce4fe2,19774114-027a-4f50-9a64-d3368492c244,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,66,2023-05-26T00:00:00,,,Nº RES CREA ASIGNACIÓN
af7878d1-d426-4a20-9530-d427ef1fa1c2,19774114-027a-4f50-9a64-d3368492c244,8d80c2b8-875d-43a9-bb4e-117ed9aab422,49,2024-05-30T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
ffb66752-4398-45c1-b3a1-cf0c14f0407e,19774114-027a-4f50-9a64-d3368492c244,0df1c4b6-ef93-4a00-a85a-acfafe36d421,24-06-2024,2024-06-24T00:00:00,,,FECHA TOMA DE RAZON DE CGR
33c0222d-7ef8-4828-be8d-bbf5fb125fb1,19774114-027a-4f50-9a64-d3368492c244,a2f5100f-2a50-4a51-a795-dde18abad7f9,432/24.06.2024,,,432/24.06.2024,Nº RES REFERENTE TECNICO
4e7d7a45-aaf6-475f-ae27-dc7357b44d61,18801391-8b09-4f94-8c57-dd9d23e0d143,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,362,2024-05-24T00:00:00,,,Nº RES INCORPORA/ CERT CORE
c0a557d1-bc60-46c5-8845-e967f0d8b26b,18801391-8b09-4f94-8c57-dd9d23e0d143,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,362,2024-05-24T00:00:00,,,Nº RES CREA ASIGNACIÓN
c8f99cf9-be74-4960-a41a-bf5452631fac,18801391-8b09-4f94-8c57-dd9d23e0d143,8d80c2b8-875d-43a9-bb4e-117ed9aab422,51,2024-06-11T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
4bcb8521-9a9e-47a6-ae1c-7eb20e01f305,18801391-8b09-4f94-8c57-dd9d23e0d143,ef2a95fc-fe72-4284-85e5-15897c60881c,962,2024-06-28T00:00:00,,,Nº OFICIO ENVIA CONVENIO
b7f7f1b4-5b4d-4527-ab01-fb9a1b045ccd,18801391-8b09-4f94-8c57-dd9d23e0d143,0df1c4b6-ef93-4a00-a85a-acfafe36d421,26-06-2024,2024-06-26T00:00:00,,,FECHA TOMA DE RAZON DE CGR
a8692cb1-bb5e-420d-9139-c9ea422e4873,18801391-8b09-4f94-8c57-dd9d23e0d143,671a8729-afed-428c-b81b-0dc36733afb8,,2024-06-28T00:00:00,,,FECHA OFICIO ENVIA CONVENIO
d0958f7c-eac5-473a-bff6-27609c6bec9d,f0837684-5a15-4f47-9da7-c7490db695cd,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,1070,2023-10-13T00:00:00,,,Nº RES INCORPORA/ CERT CORE
52f0667d-6a96-4239-9986-0c60e1b8d127,f0837684-5a15-4f47-9da7-c7490db695cd,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,1070,2023-10-13T00:00:00,,,Nº RES CREA ASIGNACIÓN
da0836a9-e506-4f51-8edf-02ec2822857d,f0837684-5a15-4f47-9da7-c7490db695cd,8d80c2b8-875d-43a9-bb4e-117ed9aab422,52,2024-06-11T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
6b625067-a58d-441d-9c42-908ddc53f58b,f0837684-5a15-4f47-9da7-c7490db695cd,ef2a95fc-fe72-4284-85e5-15897c60881c,953,2024-06-27T00:00:00,,,Nº OFICIO ENVIA CONVENIO
9d8713df-6125-42ec-9ae4-531faa798047,f0837684-5a15-4f47-9da7-c7490db695cd,0df1c4b6-ef93-4a00-a85a-acfafe36d421,26-06-2024,2024-06-26T00:00:00,,,FECHA TOMA DE RAZON DE CGR
7e9d009f-d88d-40e5-82b6-72c044aec64f,f0837684-5a15-4f47-9da7-c7490db695cd,671a8729-afed-428c-b81b-0dc36733afb8,,2024-06-27T00:00:00,,,FECHA OFICIO ENVIA CONVENIO
0bf17172-bf42-4da0-9222-5103c412cd63,78cca406-58f2-4e88-9254-76c160d55a09,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,136,2024-03-22T00:00:00,,,Nº RES INCORPORA/ CERT CORE
f15ce130-56a3-47df-a2ac-5334a312cdc2,78cca406-58f2-4e88-9254-76c160d55a09,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,136,2024-03-22T00:00:00,,,Nº RES CREA ASIGNACIÓN
f4b6f35c-0293-4828-9228-842fabaf5417,78cca406-58f2-4e88-9254-76c160d55a09,8d80c2b8-875d-43a9-bb4e-117ed9aab422,53,2024-05-17T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
8cc97512-be69-40b1-8e6c-9c54368e250b,78cca406-58f2-4e88-9254-76c160d55a09,ef2a95fc-fe72-4284-85e5-15897c60881c,1047,,,7/17/2024,Nº OFICIO ENVIA CONVENIO
c37a1a5e-477b-4b2d-bbcd-3c4edad75088,78cca406-58f2-4e88-9254-76c160d55a09,0df1c4b6-ef93-4a00-a85a-acfafe36d421,12/07/2024,2024-07-12T00:00:00,,,FECHA TOMA DE RAZON DE CGR
f76315d5-4e43-4e0f-a024-d9ffe9ab21e8,78cca406-58f2-4e88-9254-76c160d55a09,671a8729-afed-428c-b81b-0dc36733afb8,,,,7/17/2024,FECHA OFICIO ENVIA CONVENIO
311c16dd-d305-4861-b718-def8016397b6,c90dfd70-953e-4a0a-ae3a-70641b59f0c6,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,911,2023-08-22T00:00:00,,,Nº RES INCORPORA/ CERT CORE
b49fd58e-9938-4b79-8040-ccad43c122d5,c90dfd70-953e-4a0a-ae3a-70641b59f0c6,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,911,2023-08-22T00:00:00,,,Nº RES CREA ASIGNACIÓN
a60a2962-62ad-44fa-b0e5-19665a8fe3c1,c90dfd70-953e-4a0a-ae3a-70641b59f0c6,8d80c2b8-875d-43a9-bb4e-117ed9aab422,967,2023-09-05T00:00:00,EXENTA,,Nº RES APRUEBA CONVENIO 
e9eec500-07ed-494f-a432-5999cad5a976,c90dfd70-953e-4a0a-ae3a-70641b59f0c6,0df1c4b6-ef93-4a00-a85a-acfafe36d421,,,,,FECHA TOMA DE RAZON DE CGR
43b1f899-ae6e-4aea-8124-04a4c64a3077,c90dfd70-953e-4a0a-ae3a-70641b59f0c6,a2f5100f-2a50-4a51-a795-dde18abad7f9,1291/19.12.2023,,,1291/19.12.2023,Nº RES REFERENTE TECNICO
8b74d125-7037-4322-96fb-edb46c5eff4e,f428133c-4cc4-467f-a84c-614859fe2517,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,911,2023-08-22T00:00:00,,,Nº RES INCORPORA/ CERT CORE
d1a43ddb-9ce5-4d5a-a158-b3c764a36ae6,f428133c-4cc4-467f-a84c-614859fe2517,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,911,2023-08-22T00:00:00,,,Nº RES CREA ASIGNACIÓN
bd4d57aa-ea93-433d-8746-43a58f629a54,f428133c-4cc4-467f-a84c-614859fe2517,8d80c2b8-875d-43a9-bb4e-117ed9aab422,1353,2023-12-28T00:00:00,EXENTA,,Nº RES APRUEBA CONVENIO 
ed6ae264-989d-46b7-b800-39c8d9fbec2a,f428133c-4cc4-467f-a84c-614859fe2517,0df1c4b6-ef93-4a00-a85a-acfafe36d421,,,,,FECHA TOMA DE RAZON DE CGR
09f13fb4-b2ec-40ca-a6b8-4b2879123e70,f428133c-4cc4-467f-a84c-614859fe2517,a2f5100f-2a50-4a51-a795-dde18abad7f9,1291/19.12.2023,,,1291/19.12.2023,Nº RES REFERENTE TECNICO
b461a900-6a7f-460b-9250-9b7bf31c626a,b696c722-ee16-4fef-9b96-95de934043cc,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,911,2023-08-22T00:00:00,,,Nº RES INCORPORA/ CERT CORE
c92b4c99-1d17-4961-b7df-1ee127b5a651,b696c722-ee16-4fef-9b96-95de934043cc,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,911,2023-08-22T00:00:00,,,Nº RES CREA ASIGNACIÓN
8164f264-5725-442e-844a-349068c74778,b696c722-ee16-4fef-9b96-95de934043cc,8d80c2b8-875d-43a9-bb4e-117ed9aab422,946,2023-09-01T00:00:00,EXENTA,,Nº RES APRUEBA CONVENIO 
b4571ccf-daff-4cca-b764-2637cc954b9a,b696c722-ee16-4fef-9b96-95de934043cc,0df1c4b6-ef93-4a00-a85a-acfafe36d421,,,,,FECHA TOMA DE RAZON DE CGR
8a4329ab-3fce-42f4-92a2-43789d41cf89,b696c722-ee16-4fef-9b96-95de934043cc,a2f5100f-2a50-4a51-a795-dde18abad7f9,279/02.05.2024,,,279/02.05.2024,Nº RES REFERENTE TECNICO
19b61315-c0fd-4e9a-ade3-a52c2e26d7f4,fbbe3da5-b829-44fb-9b63-37116875da0b,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,911,2023-08-22T00:00:00,,,Nº RES INCORPORA/ CERT CORE
74668e51-3b12-4328-a02d-6a1aaa4e9703,fbbe3da5-b829-44fb-9b63-37116875da0b,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,911,2023-08-22T00:00:00,,,Nº RES CREA ASIGNACIÓN
c5c71ec2-2be1-4525-a412-8329150acc94,fbbe3da5-b829-44fb-9b63-37116875da0b,8d80c2b8-875d-43a9-bb4e-117ed9aab422,944,2023-09-01T00:00:00,EXENTA,,Nº RES APRUEBA CONVENIO 
86568aee-8bed-43fe-b497-017ffd3c4726,fbbe3da5-b829-44fb-9b63-37116875da0b,0df1c4b6-ef93-4a00-a85a-acfafe36d421,,,,,FECHA TOMA DE RAZON DE CGR
9e8f168e-0b0f-4ea6-9537-4c1f360ad93c,fbbe3da5-b829-44fb-9b63-37116875da0b,a2f5100f-2a50-4a51-a795-dde18abad7f9,1291/19.12.2023,,,1291/19.12.2023,Nº RES REFERENTE TECNICO
d8fba1b4-c1a3-490d-ba3a-926e42586dbc,c2a834c5-93ee-49a1-b05f-fd50eb3a6f1f,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,914,2023-08-22T00:00:00,,,Nº RES INCORPORA/ CERT CORE
58adaabc-51cf-4295-ab4f-589760b4b11b,c2a834c5-93ee-49a1-b05f-fd50eb3a6f1f,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,914,2023-08-22T00:00:00,,,Nº RES CREA ASIGNACIÓN
0d997d58-dafe-4bfc-a1a9-1bc6392193f1,c2a834c5-93ee-49a1-b05f-fd50eb3a6f1f,8d80c2b8-875d-43a9-bb4e-117ed9aab422,1139,2023-10-31T00:00:00,EXENTA,,Nº RES APRUEBA CONVENIO 
ff2ae022-9a49-4cac-bd2d-628e8b4a97f6,c2a834c5-93ee-49a1-b05f-fd50eb3a6f1f,0df1c4b6-ef93-4a00-a85a-acfafe36d421,,,,,FECHA TOMA DE RAZON DE CGR
69039a34-007c-40cd-9011-fc7f9ed01125,c2a834c5-93ee-49a1-b05f-fd50eb3a6f1f,a2f5100f-2a50-4a51-a795-dde18abad7f9,1291/19.12.2023,,,1291/19.12.2023,Nº RES REFERENTE TECNICO
d02f321f-62ed-4760-858c-3db0d6b65dbb,4abce010-abb2-48ae-8105-a497b8c67f9a,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,914,2023-08-22T00:00:00,,,Nº RES INCORPORA/ CERT CORE
5bdf48f0-9e55-4550-bfbb-67fe6a3b3f9b,4abce010-abb2-48ae-8105-a497b8c67f9a,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,914,2023-08-22T00:00:00,,,Nº RES CREA ASIGNACIÓN
84d27907-5d78-4d73-84c2-61059b3b0dff,4abce010-abb2-48ae-8105-a497b8c67f9a,8d80c2b8-875d-43a9-bb4e-117ed9aab422,943,2023-09-01T00:00:00,EXENTA,,Nº RES APRUEBA CONVENIO 
ba17e8e0-6d66-4da6-b0c7-5bc18851ba34,4abce010-abb2-48ae-8105-a497b8c67f9a,0df1c4b6-ef93-4a00-a85a-acfafe36d421,,,,,FECHA TOMA DE RAZON DE CGR
f104b24e-fddb-4a23-b32a-462346c518e5,4abce010-abb2-48ae-8105-a497b8c67f9a,a2f5100f-2a50-4a51-a795-dde18abad7f9,279/02.05.2024,,,279/02.05.2024,Nº RES REFERENTE TECNICO
32e46443-f3c4-4862-8c44-a990b45a50ec,e7153c9b-cf9c-4fa3-9ce5-cef49985dc1e,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,914,2023-08-22T00:00:00,,,Nº RES INCORPORA/ CERT CORE
0ec48f99-64b0-4a01-8c36-5819fa169f49,e7153c9b-cf9c-4fa3-9ce5-cef49985dc1e,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,914,2023-08-22T00:00:00,,,Nº RES CREA ASIGNACIÓN
f42c9bca-860d-460f-8b77-a242f653c90f,e7153c9b-cf9c-4fa3-9ce5-cef49985dc1e,8d80c2b8-875d-43a9-bb4e-117ed9aab422,945,2023-09-01T00:00:00,EXENTA,,Nº RES APRUEBA CONVENIO 
b2ae7492-9977-4631-9e02-f19553b37a62,e7153c9b-cf9c-4fa3-9ce5-cef49985dc1e,0df1c4b6-ef93-4a00-a85a-acfafe36d421,,,,,FECHA TOMA DE RAZON DE CGR
6b327923-3f3d-49e0-a603-ef5497ba39a4,e7153c9b-cf9c-4fa3-9ce5-cef49985dc1e,a2f5100f-2a50-4a51-a795-dde18abad7f9,1291/19.12.2023,,,1291/19.12.2023,Nº RES REFERENTE TECNICO
67712ecb-2371-4987-8345-9c74a62e64d4,22a2c7a2-6eb2-44ba-b3bc-648240b62f0b,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,914,2023-08-22T00:00:00,,,Nº RES INCORPORA/ CERT CORE
699d78a8-56cf-4921-af93-5fc41fb9253f,22a2c7a2-6eb2-44ba-b3bc-648240b62f0b,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,914,2023-08-22T00:00:00,,,Nº RES CREA ASIGNACIÓN
0e696dad-a095-49fe-b9ae-28896fb7b2f1,22a2c7a2-6eb2-44ba-b3bc-648240b62f0b,8d80c2b8-875d-43a9-bb4e-117ed9aab422,1062,2023-10-13T00:00:00,EXENTA,,Nº RES APRUEBA CONVENIO 
4366e5db-649e-445b-b5bd-39e89669a50a,22a2c7a2-6eb2-44ba-b3bc-648240b62f0b,0df1c4b6-ef93-4a00-a85a-acfafe36d421,,,,,FECHA TOMA DE RAZON DE CGR
b1eb6cf4-1c4c-497a-8d28-3abe965356f8,22a2c7a2-6eb2-44ba-b3bc-648240b62f0b,a2f5100f-2a50-4a51-a795-dde18abad7f9,1291/19.12.2023,,,1291/19.12.2023,Nº RES REFERENTE TECNICO
324546b4-5d97-4f31-b735-e1bf441f6f22,da5163c5-c2af-42d3-91d9-554c93c10409,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,143,2024-03-26T00:00:00,,,Nº RES INCORPORA/ CERT CORE
a3c63d8b-a746-4aac-8eda-954b0614ee97,da5163c5-c2af-42d3-91d9-554c93c10409,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,19,2024-04-01T00:00:00,,,Nº RES CREA ASIGNACIÓN
e88f9cd3-f6da-4680-b364-963fccbc69fd,da5163c5-c2af-42d3-91d9-554c93c10409,8d80c2b8-875d-43a9-bb4e-117ed9aab422,54,2024-06-14T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
c7410f8c-2733-43b0-b1bc-689fb1fa4ec9,da5163c5-c2af-42d3-91d9-554c93c10409,ef2a95fc-fe72-4284-85e5-15897c60881c,1007,2024-07-08T00:00:00,,,Nº OFICIO ENVIA CONVENIO
bfa3ceaa-fd7d-4539-ad8a-29d123fbdb84,da5163c5-c2af-42d3-91d9-554c93c10409,0df1c4b6-ef93-4a00-a85a-acfafe36d421,03/07/2024,2024-07-03T00:00:00,,,FECHA TOMA DE RAZON DE CGR
7ad371ec-f2df-498a-9ff8-4db3cf8e7786,da5163c5-c2af-42d3-91d9-554c93c10409,671a8729-afed-428c-b81b-0dc36733afb8,,2024-07-08T00:00:00,,,FECHA OFICIO ENVIA CONVENIO
8061d79f-ff21-4a92-a529-2322e10c5a62,c9aecddc-d7fc-44de-9d8c-5e4f5c6d87f9,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,136,2024-03-22T00:00:00,,,Nº RES INCORPORA/ CERT CORE
af90313d-459f-42cd-9be5-9d088952c0d2,c9aecddc-d7fc-44de-9d8c-5e4f5c6d87f9,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,136,2024-03-22T00:00:00,,,Nº RES CREA ASIGNACIÓN
908c5db2-73ce-472d-84a7-a44e1d3a6d9d,c9aecddc-d7fc-44de-9d8c-5e4f5c6d87f9,8d80c2b8-875d-43a9-bb4e-117ed9aab422,55,2024-06-14T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
e1088c07-0b38-4d59-b4ac-6733d0ab1483,c9aecddc-d7fc-44de-9d8c-5e4f5c6d87f9,ef2a95fc-fe72-4284-85e5-15897c60881c,1046,,,7/17/2024,Nº OFICIO ENVIA CONVENIO
98714901-ee5b-4356-9dae-8a14f24841c5,c9aecddc-d7fc-44de-9d8c-5e4f5c6d87f9,0df1c4b6-ef93-4a00-a85a-acfafe36d421,12/07/2024,2024-07-12T00:00:00,,,FECHA TOMA DE RAZON DE CGR
0a976eec-b389-4826-b378-72a397e00e2a,c9aecddc-d7fc-44de-9d8c-5e4f5c6d87f9,671a8729-afed-428c-b81b-0dc36733afb8,,,,7/17/2024,FECHA OFICIO ENVIA CONVENIO
a9f967ef-6238-4c4c-8153-7bfca7489089,08093042-c12e-4dee-8db1-c39d921f6f1d,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,5,2024-02-13T00:00:00,,,Nº RES CREA ASIGNACIÓN
8bae642b-b005-4ef7-8aba-052cda14d120,08093042-c12e-4dee-8db1-c39d921f6f1d,8d80c2b8-875d-43a9-bb4e-117ed9aab422,56,2024-06-14T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
9f221097-9463-4f5f-bf87-2b04bd96425e,08093042-c12e-4dee-8db1-c39d921f6f1d,0df1c4b6-ef93-4a00-a85a-acfafe36d421,12-07-2024,2024-07-12T00:00:00,,,FECHA TOMA DE RAZON DE CGR
d1aace27-7286-4196-a982-67233bd737a2,ac88750b-a1e7-4669-9182-22c5b715c292,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,404,2024-06-05T00:00:00,,,Nº RES INCORPORA/ CERT CORE
3e6e19bc-5b48-42d3-9fb5-15bd7818e2f9,ac88750b-a1e7-4669-9182-22c5b715c292,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,6,2024-02-13T00:00:00,,,Nº RES CREA ASIGNACIÓN
9ea4a076-2cfc-4343-bbc6-b0af15ac40ae,ac88750b-a1e7-4669-9182-22c5b715c292,8d80c2b8-875d-43a9-bb4e-117ed9aab422,57,2024-06-14T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
9182ae42-a6c0-473d-bd90-a469398e2bff,ac88750b-a1e7-4669-9182-22c5b715c292,ef2a95fc-fe72-4284-85e5-15897c60881c,696,2024-07-01T00:00:00,,,Nº OFICIO ENVIA CONVENIO
1a4d68f8-4160-4473-9e72-82d11a3d6ea9,ac88750b-a1e7-4669-9182-22c5b715c292,0df1c4b6-ef93-4a00-a85a-acfafe36d421,28/06/2024,2024-06-28T00:00:00,,,FECHA TOMA DE RAZON DE CGR
32f79eb7-4d9c-44ed-8546-44e2d1fae735,ac88750b-a1e7-4669-9182-22c5b715c292,671a8729-afed-428c-b81b-0dc36733afb8,,2024-07-01T00:00:00,,,FECHA OFICIO ENVIA CONVENIO
e4660463-b5e9-46ca-a46d-8a108f2d7523,41616dcf-a5cb-44ad-af32-790e4d489b38,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,766/2023,2023-10-05T00:00:00,,,Nº RES INCORPORA/ CERT CORE
220ee981-d5f6-4870-816f-755473e06d16,41616dcf-a5cb-44ad-af32-790e4d489b38,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,6,2024-02-13T00:00:00,,,Nº RES CREA ASIGNACIÓN
997469e1-90d9-4689-b4eb-a677d89fe4f7,41616dcf-a5cb-44ad-af32-790e4d489b38,8d80c2b8-875d-43a9-bb4e-117ed9aab422,58,2024-06-18T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
cd6f285e-8eda-419a-8115-36be6ca19146,41616dcf-a5cb-44ad-af32-790e4d489b38,ef2a95fc-fe72-4284-85e5-15897c60881c,1008,2024-07-08T00:00:00,,,Nº OFICIO ENVIA CONVENIO
605f4cfa-4784-467e-9884-12d44fc03200,41616dcf-a5cb-44ad-af32-790e4d489b38,0df1c4b6-ef93-4a00-a85a-acfafe36d421,03/07/2024,2024-07-03T00:00:00,,,FECHA TOMA DE RAZON DE CGR
a2fa308a-c72e-45c7-8974-b7fb77a80512,41616dcf-a5cb-44ad-af32-790e4d489b38,671a8729-afed-428c-b81b-0dc36733afb8,,2024-07-08T00:00:00,,,FECHA OFICIO ENVIA CONVENIO
419e49b0-1618-420d-a0db-a42769f8ae9e,15d07c77-0e75-471d-b4d1-a625e3198d2c,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,837/2023,2023-12-21T00:00:00,,,Nº RES INCORPORA/ CERT CORE
bc5e8c47-c4e5-45c3-a755-ded064487d4d,15d07c77-0e75-471d-b4d1-a625e3198d2c,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,6,2024-02-13T00:00:00,,,Nº RES CREA ASIGNACIÓN
65df6578-1847-4dea-b9d2-52344d9ae1e4,15d07c77-0e75-471d-b4d1-a625e3198d2c,8d80c2b8-875d-43a9-bb4e-117ed9aab422,59,2024-06-18T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
bf10e200-f8f0-46e6-90cd-5eab97bda17b,15d07c77-0e75-471d-b4d1-a625e3198d2c,0df1c4b6-ef93-4a00-a85a-acfafe36d421,12/07/2024,2024-07-12T00:00:00,,,FECHA TOMA DE RAZON DE CGR
578980b3-1cca-4d5e-955f-c194b13c6b49,786d9d61-41b1-4343-b9e7-6b40687297f2,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,856/2024,2024-01-18T00:00:00,,,Nº RES INCORPORA/ CERT CORE
5545e174-76b0-4c18-9d54-7caaf408e329,786d9d61-41b1-4343-b9e7-6b40687297f2,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,6,2024-02-13T00:00:00,,,Nº RES CREA ASIGNACIÓN
8221f442-66d7-4b6f-bf70-0d46843dcfa4,786d9d61-41b1-4343-b9e7-6b40687297f2,8d80c2b8-875d-43a9-bb4e-117ed9aab422,60,2024-06-18T00:00:00,AFECTA,,Nº RES APRUEBA CONVENIO 
d42ffe11-444a-4638-9b0c-7b72813c393e,4274f09d-933a-4f64-bb90-ef76e66d0418,51a42c4b-ae0c-47cb-9b5b-df04c2f96343,964,2023-09-05T00:00:00,,,Nº RES INCORPORA/ CERT CORE
ae7d80d7-641f-49ee-8f1c-a1938e6281d4,4274f09d-933a-4f64-bb90-ef76e66d0418,4e8a5aca-2be7-4abc-9ec9-4e16d0357942,964,2023-09-05T00:00:00,,,Nº RES CREA ASIGNACIÓN
e5c77bd5-7f22-419a-b7d8-f8a1b92a747a,4274f09d-933a-4f64-bb90-ef76e66d0418,8d80c2b8-875d-43a9-bb4e-117ed9aab422,1137,2023-10-31T00:00:00,EXENTA,,Nº RES APRUEBA CONVENIO 
